日期,時間,平均車速(km/h),車輛總數,datetime,時段,過去1小時平均車速,未來20分鐘壅塞
2024/5/11,09:40,61.35,674,2024/5/11 09:40,早上,72.495,0
2024/5/11,09:45,59.23,700,2024/5/11 09:45,早上,70.55666667,0
2024/5/11,09:50,59.23,700,2024/5/11 09:50,早上,68.61833333,1
2024/5/11,09:55,53.86,716,2024/5/11 09:55,早上,66.81,1
2024/5/11,10:00,53.86,716,2024/5/11 10:00,早上,65.00166667,1
2024/5/11,10:05,47.96,689,2024/5/11 10:05,早上,62.90333333,1
2024/5/11,10:10,46,668,2024/5/11 10:10,早上,60.72083333,1
2024/5/11,10:15,46,704,2024/5/11 10:15,早上,58.575,1
2024/5/11,10:20,46,704,2024/5/11 10:20,早上,56.42916667,1
2024/5/11,10:25,44.54,680,2024/5/11 10:25,早上,54.4525,1
2024/5/11,10:30,43,665,2024/5/11 10:30,早上,52.39416667,1
2024/5/11,10:35,43,665,2024/5/11 10:35,早上,50.33583333,1
2024/5/11,10:40,39.4,515,2024/5/11 10:40,早上,48.50666667,1
2024/5/11,10:45,35.75,447,2024/5/11 10:45,早上,46.55,1
2024/5/11,10:50,35.75,447,2024/5/11 10:50,早上,44.59333333,1
2024/5/11,10:55,30.69,311,2024/5/11 10:55,早上,42.6625,1
2024/5/11,11:00,30.69,311,2024/5/11 11:00,早上,40.73166667,1
2024/5/11,11:05,19.56,162,2024/5/11 11:05,早上,38.365,1
2024/5/11,11:10,14.43,162,2024/5/11 11:10,早上,35.73416667,1
2024/5/11,11:15,13.65,139,2024/5/11 11:15,早上,33.03833333,1
2024/5/11,11:20,13.65,139,2024/5/11 11:20,早上,30.3425,1
2024/5/11,11:25,9.6,209,2024/5/11 11:25,早上,27.43083333,1
2024/5/11,11:30,4.45,386,2024/5/11 11:30,早上,24.21833333,1
2024/5/11,11:35,4.45,386,2024/5/11 11:35,早上,21.00583333,1
2024/5/11,11:40,4.45,386,2024/5/11 11:40,早上,18.09333333,1
2024/5/11,11:45,12.45,564,2024/5/11 11:45,早上,16.15166667,1
2024/5/11,11:50,12.45,564,2024/5/11 11:50,早上,14.21,1
2024/5/11,11:55,28.96,564,2024/5/11 11:55,早上,14.06583333,1
2024/5/11,12:00,28.96,564,2024/5/11 12:00,中午,13.92166667,1
2024/5/11,12:05,19.56,162,2024/5/11 12:05,中午,13.92166667,1
2024/5/11,12:10,28.45,644,2024/5/11 12:10,中午,15.09,1
2024/5/11,12:15,32.63,575,2024/5/11 12:15,中午,16.67166667,1
2024/5/11,12:20,32.63,575,2024/5/11 12:20,中午,18.25333333,1
2024/5/11,12:25,36.59,603,2024/5/11 12:25,中午,20.5025,1
2024/5/11,12:30,54,683,2024/5/11 12:30,中午,24.63166667,1
2024/5/11,12:35,54,683,2024/5/11 12:35,中午,28.76083333,1
2024/5/11,12:40,65.91,622,2024/5/11 12:40,中午,33.8825,0
2024/5/11,12:45,67.41,608,2024/5/11 12:45,中午,38.4625,0
2024/5/11,12:50,67.41,608,2024/5/11 12:50,中午,43.0425,0
2024/5/11,12:55,68.12,610,2024/5/11 12:55,中午,46.30583333,0
2024/5/11,13:00,68.12,610,2024/5/11 13:00,中午,49.56916667,0
2024/5/11,13:05,70.61,611,2024/5/11 13:05,中午,53.82333333,0
2024/5/11,13:10,75.03,636,2024/5/11 13:10,中午,57.705,0
2024/5/11,13:15,87.22,608,2024/5/11 13:15,中午,62.25416667,0
2024/5/11,13:20,87.22,608,2024/5/11 13:20,中午,66.80333333,0
2024/5/11,13:25,91.48,562,2024/5/11 13:25,中午,71.3775,0
2024/5/11,13:30,87.35,565,2024/5/11 13:30,中午,74.15666667,0
2024/5/11,13:35,87.35,565,2024/5/11 13:35,中午,76.93583333,0
2024/5/11,13:40,91.23,592,2024/5/11 13:40,中午,79.04583333,0
2024/5/11,13:45,93.03,527,2024/5/11 13:45,中午,81.18083333,0
2024/5/11,13:50,93.03,527,2024/5/11 13:50,中午,83.31583333,0
2024/5/11,13:55,94.31,541,2024/5/11 13:55,中午,85.49833333,0
2024/5/11,14:00,94.31,541,2024/5/11 14:00,中午,87.68083333,0
2024/5/11,14:05,91.33,563,2024/5/11 14:05,中午,89.4075,0
2024/5/11,14:10,89.36,594,2024/5/11 14:10,中午,90.60166667,0
2024/5/11,14:15,89.36,598,2024/5/11 14:15,中午,90.78,0
2024/5/11,14:20,89.36,598,2024/5/11 14:20,中午,90.95833333,0
2024/5/11,14:25,93,555,2024/5/11 14:25,中午,91.085,0
2024/5/11,14:30,94.07,535,2024/5/11 14:30,中午,91.645,0
2024/5/11,14:35,94.07,535,2024/5/11 14:35,中午,92.205,0
2024/5/11,14:40,89.62,576,2024/5/11 14:40,中午,92.07083333,0
2024/5/11,14:45,87.45,563,2024/5/11 14:45,中午,91.60583333,0
2024/5/11,14:50,87.45,563,2024/5/11 14:50,中午,91.14083333,0
2024/5/11,14:55,89.51,554,2024/5/11 14:55,中午,90.74083333,0
2024/5/11,15:00,89.51,554,2024/5/11 15:00,傍晚,90.34083333,0
2024/5/11,15:05,80.39,600,2024/5/11 15:05,傍晚,89.42916667,0
2024/5/11,15:10,85.83,597,2024/5/11 15:10,傍晚,89.135,0
2024/5/11,15:15,88.08,607,2024/5/11 15:15,傍晚,89.02833333,0
2024/5/11,15:20,88.08,607,2024/5/11 15:20,傍晚,88.92166667,0
2024/5/11,15:25,89.57,551,2024/5/11 15:25,傍晚,88.63583333,0
2024/5/11,15:30,87.08,554,2024/5/11 15:30,傍晚,88.05333333,0
2024/5/11,15:35,87.08,554,2024/5/11 15:35,傍晚,87.47083333,0
2024/5/11,15:40,87.59,583,2024/5/11 15:40,傍晚,87.30166667,0
2024/5/11,15:45,89.79,524,2024/5/11 15:45,傍晚,87.49666667,0
2024/5/11,15:50,89.79,524,2024/5/11 15:50,傍晚,87.69166667,0
2024/5/11,15:55,87.92,591,2024/5/11 15:55,傍晚,87.55916667,0
2024/5/11,16:00,87.92,591,2024/5/11 16:00,傍晚,87.42666667,0
2024/5/11,16:05,85.98,589,2024/5/11 16:05,傍晚,87.8925,0
2024/5/11,16:10,87.11,542,2024/5/11 16:10,傍晚,87.99916667,0
2024/5/11,16:15,85.64,549,2024/5/11 16:15,傍晚,87.79583333,0
2024/5/11,16:20,85.64,549,2024/5/11 16:20,傍晚,87.5925,0
2024/5/11,16:25,90,578,2024/5/11 16:25,傍晚,87.62833333,0
2024/5/11,16:30,91.51,550,2024/5/11 16:30,傍晚,87.9975,0
2024/5/11,16:35,91.51,550,2024/5/11 16:35,傍晚,88.36666667,0
2024/5/11,16:40,90.78,533,2024/5/11 16:40,傍晚,88.6325,0
2024/5/11,16:45,94.97,502,2024/5/11 16:45,傍晚,89.06416667,0
2024/5/11,16:50,94.97,502,2024/5/11 16:50,傍晚,89.49583333,0
2024/5/11,16:55,91.43,482,2024/5/11 16:55,傍晚,89.78833333,0
2024/5/11,17:00,91.43,482,2024/5/11 17:00,傍晚,90.08083333,0
2024/5/11,17:05,94.37,490,2024/5/11 17:05,傍晚,90.78,0
2024/5/11,17:10,93.2,490,2024/5/11 17:10,傍晚,91.2875,0
2024/5/11,17:15,94.5,462,2024/5/11 17:15,傍晚,92.02583333,0
2024/5/11,17:20,94.5,462,2024/5/11 17:20,傍晚,92.76416667,0
2024/5/11,17:25,94.66,480,2024/5/11 17:25,傍晚,93.1525,0
2024/5/11,17:30,95.19,491,2024/5/11 17:30,傍晚,93.45916667,0
2024/5/11,17:35,95.19,491,2024/5/11 17:35,傍晚,93.76583333,0
2024/5/11,17:40,94.82,495,2024/5/11 17:40,傍晚,94.1025,0
2024/5/11,17:45,93,476,2024/5/11 17:45,傍晚,93.93833333,0
2024/5/11,17:50,93,476,2024/5/11 17:50,傍晚,93.77416667,0
2024/5/11,17:55,96.66,490,2024/5/11 17:55,傍晚,94.21,0
2024/5/11,18:00,96.66,490,2024/5/11 18:00,晚上,94.64583333,0
2024/5/11,18:05,94.91,474,2024/5/11 18:05,晚上,94.69083333,0
2024/5/11,18:10,92.77,464,2024/5/11 18:10,晚上,94.655,0
2024/5/11,18:15,95.03,479,2024/5/11 18:15,晚上,94.69916667,0
2024/5/11,18:20,95.03,479,2024/5/11 18:20,晚上,94.74333333,0
2024/5/11,18:25,98.52,414,2024/5/11 18:25,晚上,95.065,0
2024/5/11,18:30,100,396,2024/5/11 18:30,晚上,95.46583333,0
2024/5/11,18:35,100,396,2024/5/11 18:35,晚上,95.86666667,0
2024/5/11,18:40,96.92,419,2024/5/11 18:40,晚上,96.04166667,0
2024/5/11,18:45,95.81,433,2024/5/11 18:45,晚上,96.27583333,0
2024/5/11,18:50,95.81,433,2024/5/11 18:50,晚上,96.51,0
2024/5/11,18:55,97,385,2024/5/11 18:55,晚上,96.53833333,0
2024/5/11,19:00,97,385,2024/5/11 19:00,晚上,96.56666667,0
2024/5/11,19:05,96.64,421,2024/5/11 19:05,晚上,96.71083333,0
2024/5/11,19:10,96.27,417,2024/5/11 19:10,晚上,97.0025,0
2024/5/11,19:15,94.94,432,2024/5/11 19:15,晚上,96.995,0
2024/5/11,19:20,94.94,432,2024/5/11 19:20,晚上,96.9875,0
2024/5/11,19:25,95.21,431,2024/5/11 19:25,晚上,96.71166667,0
2024/5/11,19:30,94.85,362,2024/5/11 19:30,晚上,96.2825,0
2024/5/11,19:35,94.85,362,2024/5/11 19:35,晚上,95.85333333,0
2024/5/11,19:40,96.23,381,2024/5/11 19:40,晚上,95.79583333,0
2024/5/11,19:45,100,289,2024/5/11 19:45,晚上,96.145,0
2024/5/11,19:50,100,289,2024/5/11 19:50,晚上,96.49416667,0
2024/5/11,19:55,98.45,377,2024/5/11 19:55,晚上,96.615,0
2024/5/11,20:00,98.45,377,2024/5/11 20:00,晚上,96.73583333,0
2024/5/11,20:05,96.77,362,2024/5/11 20:05,晚上,96.74666667,0
2024/5/11,20:10,96.68,337,2024/5/11 20:10,晚上,96.78083333,0
2024/5/11,20:15,100.25,342,2024/5/11 20:15,晚上,97.22333333,0
2024/5/11,20:20,100.25,342,2024/5/11 20:20,晚上,97.66583333,0
2024/5/11,20:25,100,372,2024/5/11 20:25,晚上,98.065,0
2024/5/11,20:30,101.99,345,2024/5/11 20:30,晚上,98.66,0
2024/5/11,20:35,101.99,345,2024/5/11 20:35,晚上,99.255,0
2024/5/11,20:40,101.9,324,2024/5/11 20:40,晚上,99.7275,0
2024/5/11,20:45,99.82,350,2024/5/11 20:45,晚上,99.7125,0
2024/5/11,20:50,99.82,350,2024/5/11 20:50,晚上,99.6975,0
2024/5/11,20:55,101.62,340,2024/5/11 20:55,晚上,99.96166667,0
2024/5/11,21:00,101.62,340,2024/5/11 21:00,晚上,100.2258333,0
2024/5/11,21:05,99.76,394,2024/5/11 21:05,晚上,100.475,0
2024/5/11,21:10,99.89,349,2024/5/11 21:10,晚上,100.7425,0
2024/5/11,21:15,100,370,2024/5/11 21:15,晚上,100.7216667,0
2024/5/11,21:20,100,370,2024/5/11 21:20,晚上,100.7008333,0
2024/5/11,21:25,98.54,369,2024/5/11 21:25,晚上,100.5791667,0
2024/5/11,21:30,99.57,365,2024/5/11 21:30,晚上,100.3775,0
2024/5/11,21:35,99.57,365,2024/5/11 21:35,晚上,100.1758333,0
2024/5/11,21:40,98.09,379,2024/5/11 21:40,晚上,99.85833333,0
2024/5/11,21:45,98.07,399,2024/5/11 21:45,晚上,99.7125,0
2024/5/11,21:50,98.07,399,2024/5/11 21:50,晚上,99.56666667,0
2024/5/11,21:55,98.27,391,2024/5/11 21:55,晚上,99.2875,0
2024/5/11,22:00,98.27,391,2024/5/11 22:00,晚上,99.00833333,0
2024/5/11,22:05,99.57,362,2024/5/11 22:05,晚上,98.9925,0
2024/5/11,22:10,100.34,355,2024/5/11 22:10,晚上,99.03,0
2024/5/11,22:15,100.07,338,2024/5/11 22:15,晚上,99.03583333,0
2024/5/11,22:20,100.07,338,2024/5/11 22:20,晚上,99.04166667,0
2024/5/11,22:25,99.7,316,2024/5/11 22:25,晚上,99.13833333,0
2024/5/11,22:30,100,324,2024/5/11 22:30,晚上,99.17416667,0
2024/5/11,22:35,100,324,2024/5/11 22:35,晚上,99.21,0
2024/5/11,22:40,100,355,2024/5/11 22:40,晚上,99.36916667,0
2024/5/11,22:45,101.85,350,2024/5/11 22:45,晚上,99.68416667,0
2024/5/11,22:50,101.85,350,2024/5/11 22:50,晚上,99.99916667,0
2024/5/11,22:55,103.4,331,2024/5/11 22:55,晚上,100.4266667,0
2024/5/11,23:00,103.4,331,2024/5/11 23:00,晚上,100.8541667,0
2024/5/11,23:05,103.21,272,2024/5/11 23:05,晚上,101.1575,0
2024/5/11,23:10,103.09,302,2024/5/11 23:10,晚上,101.3866667,0
2024/5/11,23:15,105.99,251,2024/5/11 23:15,晚上,101.88,0
2024/5/11,23:20,105.99,251,2024/5/11 23:20,晚上,102.3733333,0
2024/5/11,23:25,105.7,200,2024/5/11 23:25,晚上,102.8733333,0
2024/5/11,23:30,103.7,187,2024/5/11 23:30,晚上,103.1816667,0
2024/5/11,23:35,103.7,187,2024/5/11 23:35,晚上,103.49,0
2024/5/11,23:40,108.54,184,2024/5/11 23:40,晚上,104.2016667,0
2024/5/11,23:45,108.83,142,2024/5/11 23:45,晚上,104.7833333,0
2024/5/11,23:50,108.83,142,2024/5/11 23:50,晚上,105.365,0
2024/5/11,23:55,104.94,174,2024/5/11 23:55,晚上,105.4933333,0
2024/5/18,00:00,105.83,155,2024/5/18 00:00,清晨,105.6958333,0
2024/5/18,00:05,106.58,155,2024/5/18 00:05,清晨,105.9766667,0
2024/5/18,00:10,105.17,151,2024/5/18 00:10,清晨,106.15,0
2024/5/18,00:15,107.97,136,2024/5/18 00:15,清晨,106.315,0
2024/5/18,00:20,107.97,136,2024/5/18 00:20,清晨,106.48,0
2024/5/18,00:25,106.38,103,2024/5/18 00:25,清晨,106.5366667,0
2024/5/18,00:30,105.79,116,2024/5/18 00:30,清晨,106.7108333,0
2024/5/18,00:35,105.79,116,2024/5/18 00:35,清晨,106.885,0
2024/5/18,00:40,105.94,105,2024/5/18 00:40,清晨,106.6683333,0
2024/5/18,00:45,100.58,90,2024/5/18 00:45,清晨,105.9808333,0
2024/5/18,00:50,100.58,90,2024/5/18 00:50,清晨,105.2933333,0
2024/5/18,00:55,105.76,98,2024/5/18 00:55,清晨,105.3616667,0
2024/5/18,01:00,105.76,98,2024/5/18 01:00,清晨,105.3558333,0
2024/5/18,01:05,106,86,2024/5/18 01:05,清晨,105.3075,0
2024/5/18,01:10,105.64,78,2024/5/18 01:10,清晨,105.3466667,0
2024/5/18,01:15,107.08,66,2024/5/18 01:15,清晨,105.2725,0
2024/5/18,01:20,107.08,66,2024/5/18 01:20,清晨,105.1983333,0
2024/5/18,01:25,108.54,65,2024/5/18 01:25,清晨,105.3783333,0
2024/5/18,01:30,106.96,54,2024/5/18 01:30,清晨,105.4758333,0
2024/5/18,01:35,106.96,54,2024/5/18 01:35,清晨,105.5733333,0
2024/5/18,01:40,107.02,82,2024/5/18 01:40,清晨,105.6633333,0
2024/5/18,01:45,106.35,60,2024/5/18 01:45,清晨,106.1441667,0
2024/5/18,01:50,106.35,60,2024/5/18 01:50,清晨,106.625,0
2024/5/18,01:55,102.7,60,2024/5/18 01:55,清晨,106.37,0
2024/5/18,02:00,102.7,60,2024/5/18 02:00,清晨,106.115,0
2024/5/18,02:05,103.19,52,2024/5/18 02:05,清晨,105.8808333,0
2024/5/18,02:10,106.28,65,2024/5/18 02:10,清晨,105.9341667,0
2024/5/18,02:15,110.14,49,2024/5/18 02:15,清晨,106.1891667,0
2024/5/18,02:20,110.14,49,2024/5/18 02:20,清晨,106.4441667,0
2024/5/18,02:25,102.88,43,2024/5/18 02:25,清晨,105.9725,0
2024/5/18,02:30,106.94,48,2024/5/18 02:30,清晨,105.9708333,0
2024/5/18,02:35,106.94,48,2024/5/18 02:35,清晨,105.9691667,0
2024/5/18,02:40,107.8,51,2024/5/18 02:40,清晨,106.0341667,0
2024/5/18,02:45,104.91,33,2024/5/18 02:45,清晨,105.9141667,0
2024/5/18,02:50,104.91,33,2024/5/18 02:50,清晨,105.7941667,0
2024/5/18,02:55,105.88,51,2024/5/18 02:55,清晨,106.0591667,0
2024/5/18,03:00,105.88,51,2024/5/18 03:00,清晨,106.3241667,0
2024/5/18,03:05,104.55,38,2024/5/18 03:05,清晨,106.4375,0
2024/5/18,03:10,103.02,45,2024/5/18 03:10,清晨,106.1658333,0
2024/5/18,03:15,106.4,45,2024/5/18 03:15,清晨,105.8541667,0
2024/5/18,03:20,106.4,45,2024/5/18 03:20,清晨,105.5425,0
2024/5/18,03:25,104.54,48,2024/5/18 03:25,清晨,105.6808333,0
2024/5/18,03:30,104.6,67,2024/5/18 03:30,清晨,105.4858333,0
2024/5/18,03:35,104.6,67,2024/5/18 03:35,清晨,105.2908333,0
2024/5/18,03:40,104.56,36,2024/5/18 03:40,清晨,105.0208333,0
2024/5/18,03:45,100.15,40,2024/5/18 03:45,清晨,104.6241667,0
2024/5/18,03:50,100.15,40,2024/5/18 03:50,清晨,104.2275,0
2024/5/18,03:55,104.16,50,2024/5/18 03:55,清晨,104.0841667,0
2024/5/18,04:00,104.16,50,2024/5/18 04:00,清晨,103.9408333,0
2024/5/18,04:05,106.06,70,2024/5/18 04:05,清晨,104.0666667,0
2024/5/18,04:10,104.42,57,2024/5/18 04:10,清晨,104.1833333,0
2024/5/18,04:15,103.3,63,2024/5/18 04:15,清晨,103.925,0
2024/5/18,04:20,103.3,63,2024/5/18 04:20,清晨,103.6666667,0
2024/5/18,04:25,104.92,61,2024/5/18 04:25,清晨,103.6983333,0
2024/5/18,04:30,105.48,65,2024/5/18 04:30,清晨,103.7716667,0
2024/5/18,04:35,105.48,65,2024/5/18 04:35,清晨,103.845,0
2024/5/18,04:40,105.46,82,2024/5/18 04:40,清晨,103.92,0
2024/5/18,04:45,102.67,81,2024/5/18 04:45,清晨,104.13,0
2024/5/18,04:50,102.67,81,2024/5/18 04:50,清晨,104.34,0
2024/5/18,04:55,104.73,93,2024/5/18 04:55,清晨,104.3875,0
2024/5/18,05:00,104.73,93,2024/5/18 05:00,清晨,104.435,0
2024/5/18,05:05,105.45,91,2024/5/18 05:05,清晨,104.3841667,0
2024/5/18,05:10,105.91,91,2024/5/18 05:10,清晨,104.5083333,0
2024/5/18,05:15,106.84,131,2024/5/18 05:15,清晨,104.8033333,0
2024/5/18,05:20,106.84,131,2024/5/18 05:20,清晨,105.0983333,0
2024/5/18,05:25,107.14,138,2024/5/18 05:25,清晨,105.2833333,0
2024/5/18,05:30,107.33,137,2024/5/18 05:30,清晨,105.4375,0
2024/5/18,05:35,107.33,137,2024/5/18 05:35,清晨,105.5916667,0
2024/5/18,05:40,105.76,225,2024/5/18 05:40,清晨,105.6166667,0
2024/5/18,05:45,108.74,238,2024/5/18 05:45,清晨,106.1225,0
2024/5/18,05:50,108.74,238,2024/5/18 05:50,清晨,106.6283333,0
2024/5/18,05:55,107.26,237,2024/5/18 05:55,清晨,106.8391667,0
2024/5/18,06:00,107.26,237,2024/5/18 06:00,早上,107.05,0
2024/5/18,06:05,106.78,281,2024/5/18 06:05,早上,107.1608333,0
2024/5/18,06:10,106.01,301,2024/5/18 06:10,早上,107.1691667,0
2024/5/18,06:15,105.97,350,2024/5/18 06:15,早上,107.0966667,0
2024/5/18,06:20,105.97,350,2024/5/18 06:20,早上,107.0241667,0
2024/5/18,06:25,105.93,368,2024/5/18 06:25,早上,106.9233333,0
2024/5/18,06:30,102.89,460,2024/5/18 06:30,早上,106.5533333,0
2024/5/18,06:35,102.89,460,2024/5/18 06:35,早上,106.1833333,0
2024/5/18,06:40,101.92,429,2024/5/18 06:40,早上,105.8633333,0
2024/5/18,06:45,100,449,2024/5/18 06:45,早上,105.135,0
2024/5/18,06:50,100,449,2024/5/18 06:50,早上,104.4066667,0
2024/5/18,06:55,94.92,586,2024/5/18 06:55,早上,103.3783333,0
2024/5/18,07:00,94.92,586,2024/5/18 07:00,早上,102.35,0
2024/5/18,07:05,91.41,604,2024/5/18 07:05,早上,101.0691667,0
2024/5/18,07:10,89.22,637,2024/5/18 07:10,早上,99.67,0
2024/5/18,07:15,87.94,633,2024/5/18 07:15,早上,98.1675,0
2024/5/18,07:20,87.94,633,2024/5/18 07:20,早上,96.665,0
2024/5/18,07:25,86.22,622,2024/5/18 07:25,早上,95.0225,0
2024/5/18,07:30,80.33,625,2024/5/18 07:30,早上,93.1425,0
2024/5/18,07:35,80.33,625,2024/5/18 07:35,早上,91.2625,0
2024/5/18,07:40,72.93,683,2024/5/18 07:40,早上,88.84666667,0
2024/5/18,07:45,73.47,710,2024/5/18 07:45,早上,86.63583333,0
2024/5/18,07:50,73.47,710,2024/5/18 07:50,早上,84.425,0
2024/5/18,07:55,73.38,690,2024/5/18 07:55,早上,82.63,0
2024/5/18,08:00,73.38,690,2024/5/18 08:00,早上,80.835,0
2024/5/18,08:05,69.81,627,2024/5/18 08:05,早上,79.035,0
2024/5/18,08:10,69.81,627,2024/5/18 08:10,早上,77.4175,0
2024/5/18,08:15,67.46,694,2024/5/18 08:15,早上,75.71083333,0
2024/5/18,08:20,67.46,694,2024/5/18 08:20,早上,74.00416667,0
2024/5/18,08:25,64.75,705,2024/5/18 08:25,早上,72.215,0
2024/5/18,08:30,61.26,650,2024/5/18 08:30,早上,70.62583333,0
2024/5/18,08:35,61.26,650,2024/5/18 08:35,早上,69.03666667,0
2024/5/18,08:40,61.37,668,2024/5/18 08:40,早上,68.07333333,0
2024/5/18,08:45,60,648,2024/5/18 08:45,早上,66.95083333,0
2024/5/18,08:50,60,648,2024/5/18 08:50,早上,65.82833333,1
2024/5/18,08:55,52.7,643,2024/5/18 08:55,早上,64.105,1
2024/5/18,09:00,52.7,643,2024/5/18 09:00,早上,62.38166667,1
2024/5/18,09:05,47.07,645,2024/5/18 09:05,早上,60.48666667,1
2024/5/18,09:10,43.66,682,2024/5/18 09:10,早上,58.3075,1
2024/5/18,09:15,43.33,659,2024/5/18 09:15,早上,56.29666667,1
2024/5/18,09:20,43.33,659,2024/5/18 09:20,早上,54.28583333,1
2024/5/18,09:25,39.83,653,2024/5/18 09:25,早上,52.20916667,1
2024/5/18,09:30,39.72,646,2024/5/18 09:30,早上,50.41416667,1
2024/5/18,09:35,39.72,646,2024/5/18 09:35,早上,48.61916667,1
2024/5/18,09:40,32.58,620,2024/5/18 09:40,早上,46.22,1
2024/5/18,09:45,32.14,603,2024/5/18 09:45,早上,43.89833333,1
2024/5/18,09:50,32.14,603,2024/5/18 09:50,早上,41.57666667,1
2024/5/18,09:55,32.28,621,2024/5/18 09:55,早上,39.875,1
2024/5/18,10:00,32.28,621,2024/5/18 10:00,早上,38.17333333,1
2024/5/18,10:05,29.2,606,2024/5/18 10:05,早上,36.68416667,1
2024/5/18,10:10,30.75,591,2024/5/18 10:10,早上,35.60833333,1
2024/5/18,10:15,30.84,571,2024/5/18 10:15,早上,34.5675,1
2024/5/18,10:20,30.84,571,2024/5/18 10:20,早上,33.52666667,1
2024/5/18,10:25,28.79,602,2024/5/18 10:25,早上,32.60666667,1
2024/5/18,10:30,29.1,551,2024/5/18 10:30,早上,31.72166667,1
2024/5/18,10:35,29.1,551,2024/5/18 10:35,早上,30.83666667,1
2024/5/18,10:40,27.04,586,2024/5/18 10:40,早上,30.375,1
2024/5/18,10:45,27.27,526,2024/5/18 10:45,早上,29.96916667,1
2024/5/18,10:50,27.27,526,2024/5/18 10:50,早上,29.56333333,1
2024/5/18,10:55,27,568,2024/5/18 10:55,早上,29.12333333,1
2024/5/18,11:00,27,568,2024/5/18 11:00,早上,28.68333333,1
2024/5/18,11:05,26.67,590,2024/5/18 11:05,早上,28.4725,1
2024/5/18,11:10,26.67,590,2024/5/18 11:10,早上,28.1325,1
2024/5/18,11:15,25.25,573,2024/5/18 11:15,早上,27.66666667,1
2024/5/18,11:20,25.25,573,2024/5/18 11:20,早上,27.20083333,1
2024/5/18,11:25,26.6,548,2024/5/18 11:25,早上,27.01833333,1
2024/5/18,11:30,28.56,574,2024/5/18 11:30,早上,26.97333333,1
2024/5/18,11:35,28.56,574,2024/5/18 11:35,早上,26.92833333,1
2024/5/18,11:40,26.57,553,2024/5/18 11:40,早上,26.88916667,1
2024/5/18,11:45,28.61,568,2024/5/18 11:45,早上,27.00083333,1
2024/5/18,11:50,28.61,568,2024/5/18 11:50,早上,27.1125,1
2024/5/18,11:55,30.62,577,2024/5/18 11:55,早上,27.41416667,1
2024/5/18,12:00,30.62,577,2024/5/18 12:00,中午,27.71583333,1
2024/5/18,12:05,26.67,590,2024/5/18 12:05,中午,27.71583333,1
2024/5/18,12:10,34.02,625,2024/5/18 12:10,中午,28.32833333,1
2024/5/18,12:15,35.73,662,2024/5/18 12:15,中午,29.20166667,1
2024/5/18,12:20,35.73,662,2024/5/18 12:20,中午,30.075,1
2024/5/18,12:25,39.76,583,2024/5/18 12:25,中午,31.17166667,1
2024/5/18,12:30,41.18,637,2024/5/18 12:30,中午,32.22333333,1
2024/5/18,12:35,41.18,637,2024/5/18 12:35,中午,33.275,1
2024/5/18,12:40,43.35,672,2024/5/18 12:40,中午,34.67333333,1
2024/5/18,12:45,44.64,651,2024/5/18 12:45,中午,36.00916667,1
2024/5/18,12:50,44.64,651,2024/5/18 12:50,中午,37.345,1
2024/5/18,12:55,50.13,648,2024/5/18 12:55,中午,38.97083333,1
2024/5/18,13:00,50.13,648,2024/5/18 13:00,中午,40.59666667,1
2024/5/18,13:05,57.51,682,2024/5/18 13:05,中午,43.16666667,1
2024/5/18,13:10,60.79,663,2024/5/18 13:10,中午,45.3975,1
2024/5/18,13:15,71.02,660,2024/5/18 13:15,中午,48.33833333,0
2024/5/18,13:20,71.02,660,2024/5/18 13:20,中午,51.27916667,0
2024/5/18,13:25,90.72,646,2024/5/18 13:25,中午,55.52583333,0
2024/5/18,13:30,96.66,558,2024/5/18 13:30,中午,60.14916667,0
2024/5/18,13:35,96.66,558,2024/5/18 13:35,中午,64.7725,0
2024/5/18,13:40,94.9,594,2024/5/18 13:40,中午,69.06833333,0
2024/5/18,13:45,92.69,554,2024/5/18 13:45,中午,73.0725,0
2024/5/18,13:50,92.69,554,2024/5/18 13:50,中午,77.07666667,0
2024/5/18,13:55,97,509,2024/5/18 13:55,中午,80.9825,0
2024/5/18,14:00,97,509,2024/5/18 14:00,中午,84.88833333,0
2024/5/18,14:05,94.6,566,2024/5/18 14:05,中午,87.97916667,0
2024/5/18,14:10,91.27,586,2024/5/18 14:10,中午,90.51916667,0
2024/5/18,14:15,88.97,552,2024/5/18 14:15,中午,92.015,0
2024/5/18,14:20,88.97,552,2024/5/18 14:20,中午,93.51083333,0
2024/5/18,14:25,92.67,549,2024/5/18 14:25,中午,93.67333333,0
2024/5/18,14:30,94.83,565,2024/5/18 14:30,中午,93.52083333,0
2024/5/18,14:35,94.83,565,2024/5/18 14:35,中午,93.36833333,0
2024/5/18,14:40,93.48,561,2024/5/18 14:40,中午,93.25,0
2024/5/18,14:45,93.24,505,2024/5/18 14:45,中午,93.29583333,0
2024/5/18,14:50,93.24,505,2024/5/18 14:50,中午,93.34166667,0
2024/5/18,14:55,93.06,519,2024/5/18 14:55,中午,93.01333333,0
2024/5/18,15:00,93.06,519,2024/5/18 15:00,傍晚,92.685,0
2024/5/18,15:05,89.46,570,2024/5/18 15:05,傍晚,92.25666667,0
2024/5/18,15:10,94.9,553,2024/5/18 15:10,傍晚,92.55916667,0
2024/5/18,15:15,95.01,546,2024/5/18 15:15,傍晚,93.0625,0
2024/5/18,15:20,95.01,546,2024/5/18 15:20,傍晚,93.56583333,0
2024/5/18,15:25,93,484,2024/5/18 15:25,傍晚,93.59333333,0
