Num,direction,Mileage,Road_Width,Total_Road_Width,Lane_Count,Total_Lanes,Aux_Lane_Count,Main_Lane_Count,Channelized_Area_Width,Inner_Shoulder_Width,Outer_Shoulder_Width,Curvature_Radius,Longitudinal_Slope,Cross_Slope,speed,tti_sipt,tti_sipt_normalized,Has_Ramp,Total_Lane_Width,Total_Shoulder_Width,Lane_Density,Shoulder_Ratio,Effective_Ratio,Curvature_Severity,Pavement_Type_flexible,Pavement_Type_rigid,Channelized_Area_no,Channelized_Area_yes,Inner_Shoulder_no,Inner_Shoulder_yes,Outer_Shoulder_no,Outer_Shoulder_yes,Aux_Lane1_acceleration_lane,Aux_Lane1_auxiliary_lane,Aux_Lane1_deceleration_lane,Aux_Lane1_no,Aux_Lane2_acceleration_lane,Aux_Lane2_auxiliary_lane,Aux_Lane2_deceleration_lane,Aux_Lane2_no,Aux_Lane3_acceleration_lane,Aux_Lane3_auxiliary_lane,Aux_Lane3_deceleration_lane,Aux_Lane3_no,Pull_Over_Area_no,Pull_Over_Area_yes,count,tti_sipt_adjusted
3,N,74050,17.999,17.999,4,9,3,6,0.0,1.199,1.773,141898.4,0.019,-0.019,110,7180.412870393169,0.0570936227877025,0,15.027,2.972,0.2222345685871437,0.1651202844602478,0.8348797155397523,7.0472461476228935e-06,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,51895.0,1.6603710269721177
3,N,74100,18.539,18.54,4,9,3,6,0.0,1.19,2.325,24880.78,0.019,-0.026,110,7181.26864893068,0.057102280323728,0,15.025,3.515,0.2157497303128371,0.1895900755124056,0.8104099244875943,4.019005071180599e-05,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,51895.0,1.6605689139063138
3,N,74150,18.248,18.247,4,9,3,6,0.0,1.187,2.0,64186.26,0.019,-0.024,110,7180.633173650378,0.0570958514991065,0,15.06,3.1870000000000003,0.2192141173891598,0.1746588480298131,0.8253411519701869,1.5579415603657172e-05,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,51895.0,1.6604219690491289
3,N,74200,18.183,18.183,4,9,3,6,0.0,1.141,2.06,161136.4,0.019,-0.025,110,7180.391146363623,0.0570934030152262,0,14.982,3.201,0.2199857009294396,0.176043557168784,0.8239564428312159,6.2058839226647575e-06,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,51895.0,1.6603660035911645
3,N,74250,18.3,18.3,4,9,3,6,0.0,1.183,2.071,20609.47,0.018,-0.024,110,7155.6639945440265,0.0568432492683138,0,15.046,3.2540000000000004,0.2185792349726776,0.1778142076502732,0.8221857923497267,4.851902940592815e-05,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,51895.0,1.6546481922059604
3,N,74300,18.17,18.168,4,9,3,6,0.0,1.122,1.965,36643.7,0.017,-0.024,110,7129.296076009751,0.0565764966043695,0,15.081,3.087,0.2201673271686481,0.1699141347424042,0.8300858652575958,2.7289075910022465e-05,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,51895.0,1.6485509762427402
3,N,74350,18.418,18.416,4,9,3,6,0.0,1.219,2.157,39004.25,0.017,-0.024,110,7129.253432437967,0.056576065198062,0,15.04,3.3760000000000003,0.2172024326672458,0.1833188531711555,0.8166811468288444,2.5637574429083264e-05,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,51895.0,1.6485411155073824
3,N,74400,18.208,18.207,4,9,3,6,0.0,1.169,2.034,1424733.0,0.017,-0.025,110,7128.609582835836,0.0565695516541004,0,15.004,3.203,0.2196957214258252,0.1759213489317295,0.8240786510682704,7.01885404573766e-07,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,51895.0,1.6483922342042592
3,N,74450,18.27,18.27,4,9,3,6,0.0,1.197,2.033,41099.43,0.016,-0.025,110,7103.399960802687,0.056314516967702,0,15.04,3.23,0.2189381499726327,0.1767925561029009,0.823207443897099,2.433064568910836e-05,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,51895.0,1.6425628582644232
3,N,74500,18.253,18.254,4,9,3,6,0.0,1.164,2.054,1577652.0,0.017,-0.024,110,7128.607826254076,0.0565695338835334,0,15.036,3.218,0.2191300536868631,0.1762901281910814,0.8237098718089186,6.338529448490891e-07,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,51895.0,1.648391828019056
3,N,74550,18.239,18.239,4,9,3,6,0.0,1.209,2.032,61170.79,0.015,-0.026,110,7077.374101916523,0.0560512247711527,0,14.998,3.241,0.2193102692033554,0.1776961456220187,0.8223038543779813,1.6347404579790783e-05,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,51895.0,1.6365447388572747
3,N,74600,18.258,18.258,4,9,3,6,0.0,1.17,2.038,93829.97,0.015,-0.022,110,10498.562387536194,0.0906618857475753,0,15.05,3.208,0.2190820462263117,0.175703801073502,0.824296198926498,1.0657462029860715e-05,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,51895.0,2.427647146168886
3,S,52500,19.495,19.494,4,9,3,6,0.0,1.025,3.856,5021.139,0.013,-0.018,110,12026.189229073589,0.1061091834646819,0,14.613,4.881,0.2051913409254129,0.2503847337642351,0.7496152662357648,0.0001991183437973,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,51898.0,2.7807289442537875
3,S,52550,19.477,19.478,4,9,3,6,0.0,0.99,3.872,5380.409,0.014,-0.024,110,12069.768705908196,0.1065500324280152,0,14.616,4.862,0.2053598932128555,0.2496149502002259,0.750385049799774,0.0001858249391562,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,51898.0,2.790805512175775
3,S,52600,19.365,19.365,4,9,3,6,0.0,0.989,3.784,10826.25,0.014,-0.018,110,12065.639487551784,0.106508261352178,0,14.592,4.773,0.206558223599277,0.2464756003098372,0.7535243996901626,9.235955575053685e-05,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,51898.0,2.7898507428151644
3,S,52650,18.839,18.84,4,9,3,6,0.0,0.972,3.261,4203.014,0.015,-0.02,110,12116.235083388046,0.1070200852104198,0,14.607,4.2330000000000005,0.2123142250530785,0.2246815286624204,0.7753184713375796,0.0002378679043409,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,51898.0,2.801549597299637
3,S,52700,19.043,19.042,4,9,3,6,0.0,1.008,3.397,21846.1,0.014,-0.017,110,12063.581608016724,0.1064874438911713,0,14.637,4.404999999999999,0.2100619682806427,0.2313307425690578,0.768669257430942,4.577266547962888e-05,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,51898.0,2.789374914181677
3,S,52750,18.849,18.85,4,9,3,6,0.0,0.977,3.308,12564.66,0.014,-0.023,110,12065.07504512169,0.1065025514658223,0,14.565,4.285,0.2122015915119363,0.2273209549071617,0.7726790450928381,7.958197181843215e-05,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,51898.0,2.7897202308655493
3,S,52800,18.934,18.935,4,9,3,6,0.0,0.965,3.32,150917.1,0.016,-0.017,110,12150.186199076708,0.1073635338987131,0,14.65,4.285,0.2112490097702666,0.2263005017163981,0.7736994982836017,6.6261104532855895e-06,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,51898.0,2.8093998687602704
3,S,52850,19.096,19.096,4,9,3,6,0.0,0.987,3.468,31572.9,0.016,-0.013,110,12151.292427024806,0.1073747244746344,0,14.641,4.455,0.2094679514034352,0.233294930875576,0.7667050691244239,3.167172886466353e-05,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,51898.0,2.8096556538652293
3,S,52900,19.093,19.092,4,9,3,6,0.0,1.012,3.468,67540.43,0.016,-0.002,110,12150.547474574152,0.1073671885531536,0,14.611999999999998,4.48,0.2095118374188141,0.2346532579090719,0.7653467420909281,1.4805727388360004e-05,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,51898.0,2.809483403886274
3,S,52950,19.429,19.43,4,9,3,6,0.0,0.988,3.816,11911.53,0.015,0.006,110,12109.434618120766,0.1069512918636193,0,14.626,4.804,0.2058672156459084,0.247246525990736,0.752753474009264,8.39452240623948e-05,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,51898.0,2.7999771747938107
3,S,53000,19.553,19.554,4,9,3,6,0.0,1.011,3.93,9190.962,0.014,0.013,110,12066.36534520777,0.1065156041111648,0,14.613,4.941,0.2045617265009716,0.2526848726603252,0.7473151273396748,0.0001087907021373,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,51898.0,2.790018577642553
3,S,53050,19.796,19.796,4,9,3,6,0.0,1.019,4.09,8291.445,0.014,0.013,110,12066.88667724574,0.1065208778938072,0,14.687,5.109,0.2020610224287735,0.2580824408971509,0.7419175591028492,0.0001205916952117,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,51898.0,2.7901391214873192
3,S,53100,19.769,19.77,4,9,3,6,0.0,0.979,4.098,5923.049,0.012,0.016,110,11980.682993765058,0.1056488434579144,0,14.692999999999998,5.077,0.2023267577137076,0.2568032372281235,0.7431967627718766,0.0001688034653325,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,51898.0,2.7702068658749988
3,S,53150,20.125,20.125,4,9,3,6,0.0,0.956,4.41,3815.432,0.011,0.013,110,11940.635230567155,0.1052437212267179,0,14.759,5.366,0.1987577639751552,0.2666335403726708,0.7333664596273292,0.0002620248441476,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,51898.0,2.760946910609385
3,S,53200,19.488,19.487,4,9,3,6,0.0,0.991,3.807,5181.763,0.009,0.018,110,11849.2492438122,0.1043192627327114,0,14.689,4.798,0.2052650484938676,0.2462154256683943,0.7537845743316056,0.0001929472754204,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,51898.0,2.739816388410852
3,S,53250,19.846,19.845,4,9,3,6,0.0,0.965,4.177,4827.392,0.009,0.012,110,11849.874941134269,0.1043255922721146,0,14.703,5.142,0.2015621063240111,0.2591080876795162,0.7408919123204839,0.0002071082878109,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,51898.0,2.7399610638870717
3,S,53300,20.015,20.015,4,9,3,6,0.0,1.014,4.371,2661.885,0.008,0.015,110,11813.15121267708,0.1039540958982245,0,14.63,5.385000000000001,0.1998501124156882,0.2690482138396203,0.7309517861603797,0.0003755325521004,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,51898.0,2.731469701185498
3,S,53350,18.846,18.846,4,9,3,6,0.0,1.054,3.216,4251.402,0.006,0.021,110,11718.6140065739,0.10299775974336,0,14.576,4.2700000000000005,0.2122466305847394,0.2265732781492094,0.7734267218507905,0.0002351612100643,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,51898.0,2.709610545278947
3,S,53400,19.107,19.108,4,9,3,6,0.0,1.181,3.385,2483.539,0.005,0.023,110,11681.842235804375,0.1026257773745676,0,14.542,4.566,0.2093364036005861,0.238957504710069,0.7610424952899308,0.0004024891539235,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,51898.0,2.7011080741002065
3,S,53450,19.778,19.779,4,9,3,6,0.0,1.047,4.164,2439.356,0.003,0.016,110,11593.830685668754,0.1017354546020869,0,14.568,5.210999999999999,0.2022346933616461,0.2634612467768845,0.7365387532231155,0.0004097762785429,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,51898.0,2.680757798528364
3,S,53500,19.828,19.828,4,9,3,6,0.0,1.07,4.125,2257.023,0.003,0.018,110,11595.293369097397,0.101750251073271,0,14.633,5.195,0.2017349203147065,0.262003227758725,0.7379967722412749,0.0004428652852517,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,51898.0,2.6810960042616045
3,S,53550,19.874,19.874,4,9,3,6,0.0,1.034,4.22,2284.407,0.002,0.02,110,11550.891962596066,0.1013010874887484,0,14.62,5.254,0.2012679883264566,0.2643655026668008,0.7356344973331992,0.0004375588243144,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,51898.0,2.670829387474523
3,S,53600,19.822,19.823,4,9,3,6,0.0,0.92,4.333,39964.76,0.001,0.016,110,11488.496230337989,0.1006698937278231,0,14.57,5.253,0.2017858043686626,0.2649952075871462,0.7350047924128538,2.5021418334093986e-05,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,51898.0,2.6564020726050304
3,S,53650,19.686,19.686,5,9,3,6,0.0,0.896,4.221,1771.016,0.0,0.021,110,9259.821428961915,0.0781246718215925,0,14.569,5.117,0.2539876054048562,0.2599309153713299,0.7400690846286702,0.0005643289902574,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,51898.0,2.14108168229109
3,S,53700,21.25,21.25,5,9,3,6,0.0,0.822,3.769,500.848,-0.002,0.028,110,9411.400494100417,0.0796580420817024,0,16.659,4.591,0.2352941176470588,0.2160470588235294,0.7839529411764705,0.001992635220226,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,51898.0,2.176130215599927
3,S,53750,23.336,23.335,5,9,3,6,0.0,0.819,4.363,6297.395,-0.004,0.02,110,9418.563562374662,0.0797305035119984,0,18.153,5.182,0.2142704092564816,0.2220698521534176,0.7779301478465824,0.0001587706074325,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,51898.0,2.1777864801822022
3,S,53800,24.926,24.925,5,9,3,6,0.0,0.803,4.116,4559.202,-0.004,0.014,110,9421.237458065025,0.0797575525779528,0,20.006,4.919,0.2006018054162487,0.1973520561685054,0.8026479438314945,0.0002192885315168,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,51898.0,2.178404745785585
3,S,53850,12.074,12.074,3,9,3,6,0.445,0.716,0.0,1201.669,-0.004,0.031,110,15337.215354868964,0.1396034459283186,0,11.358,0.716,0.2484677820109326,0.0593009773066092,0.9406990226933908,0.0008314839743936,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,3.5463136201477425
3,S,53900,12.114,12.114,3,9,3,6,1.557,0.808,0.0,1610.896,-0.003,0.029,110,15283.71150732851,0.1390622022641951,0,11.306,0.808,0.2476473501733531,0.0666996863133564,0.9333003136866436,0.0006203874195357,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,3.5339423116101223
3,S,53950,12.075,12.075,3,9,3,6,5.502,0.775,0.0,1655.003,-0.002,0.031,110,15238.813979631524,0.1386080199293184,1,11.3,0.775,0.248447204968944,0.0641821946169772,0.9358178053830228,0.0006038636403436,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,3.523560980299401
3,S,54000,17.627,17.628,3,9,3,6,0.0,0.841,5.503,1791.02,0.0,0.019,110,15148.453615270248,0.1376939366073394,1,11.284,6.344,0.1701837985023825,0.359882005899705,0.6401179941002949,0.000558029486278,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,3.502667605365197
3,S,54050,16.172,16.173000000000002,3,9,3,6,0.0,0.778,4.197,1686.853,0.001,0.023,110,15194.143266239987,0.1381561320426245,1,11.198,4.975,0.185494342422556,0.3076114511840722,0.6923885488159277,0.0005924686569268,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,3.5132320936236434
3,S,54100,15.833,15.833000000000002,3,9,3,6,0.0,0.783,3.769,1657.595,0.002,0.029,110,15238.772249090254,0.1386075977841438,0,11.281,4.5520000000000005,0.1894776732141729,0.287500789490305,0.7124992105096949,0.0006029199412755,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,3.5235513312475053
3,S,54150,15.812,15.812,3,9,3,6,0.0,0.751,3.817,1429.07,0.004,0.026,110,15331.366777433295,0.1395442818564489,0,11.244,4.5680000000000005,0.189729319504174,0.2888945104983557,0.7111054895016442,0.0006992664694735,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,3.5449612957955905
3,S,54200,15.922,15.921,3,9,3,6,0.0,0.8,3.772,1656.824,0.004,0.022,110,15327.118309270923,0.1395013044523776,0,11.349,4.572,0.1884303749764462,0.287167891464104,0.7128321085358961,0.0006032003397224,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,3.543978953162956
3,S,54250,15.943,15.943,3,9,3,6,0.0,0.797,3.871,1556.377,0.006,0.026,110,15417.172420062992,0.140412289720449,0,11.275,4.668,0.1881703568964435,0.2927930753308662,0.7072069246691337,0.0006421052834349,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,3.564801515294538
3,S,54300,15.772,15.772000000000002,3,9,3,6,0.0,0.804,3.755,1613.438,0.007,0.025,110,15460.33563232572,0.1408489277611573,0,11.213,4.559,0.1902104996195789,0.2890565559218868,0.710943444078113,0.0006194105936555,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,3.574781833363687
3,S,54350,15.832,15.831,3,9,3,6,0.0,0.824,3.666,1619.182,0.008,0.021,110,15504.405353062164,0.1412947360202785,0,11.341,4.49,0.1895016107636914,0.2836207441096582,0.7163792558903417,0.0006172146092229,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,3.5849717568450803
3,S,54400,15.84,15.839,3,9,3,6,0.0,0.772,3.682,1862.485,0.009,0.023,110,15545.008860062388,0.1417054801427167,0,11.385,4.454,0.1894058968369215,0.2812046215038828,0.7187953784961172,0.0005366289505952,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,3.5943602127393857
3,S,54450,15.935,15.935,3,9,3,6,0.0,0.843,3.772,1435.792,0.011,0.024,110,15640.389896922272,0.1426703524696819,0,11.32,4.615,0.1882648258550361,0.2896140571069972,0.7103859428930028,0.0006959949665644,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,3.6164144815420105
3,S,54500,15.705,15.705,3,9,3,6,0.0,0.863,3.656,1610.635,0.011,0.021,110,15637.050593963577,0.1426365721594412,0,11.186,4.519,0.1910219675262655,0.2877427570837313,0.7122572429162687,0.0006204878896276,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,3.6156423586181146
3,S,54550,15.617,15.614999999999998,3,9,3,6,0.0,0.758,3.5,1580.615,0.012,0.028,110,15681.738239671471,0.1430886313330495,0,11.357,4.258,0.1921229586935639,0.2726865193723983,0.7273134806276017,0.0006322651214107,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,3.625975160431185
3,S,54600,15.672,15.671,3,9,3,6,0.0,0.813,3.526,1553.365,0.014,0.025,110,15770.5620890998,0.1439871713060823,0,11.332,4.339,0.1914364112054112,0.2768808627400931,0.723119137259907,0.0006433495350191,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,3.646513258106239
3,S,54650,15.777,15.778,3,9,3,6,0.0,0.814,3.584,1777.522,0.013,0.026,110,15722.809673497237,0.1435041089922563,0,11.38,4.398,0.1901381670680695,0.2787425529217898,0.7212574470782102,0.0005622646219726,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,3.635471811668405
3,S,54700,15.802,15.803,3,9,3,6,0.0,0.778,3.643,1655.736,0.013,0.023,110,15724.637300325236,0.1435225972222904,0,11.382,4.420999999999999,0.1898373726507625,0.279757008163007,0.720242991836993,0.000603596469202,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,3.6358944006301366
3,S,54750,15.275,15.276,3,9,3,6,0.0,0.78,3.224,1361.008,0.012,0.027,110,15686.246984282492,0.1431342416875576,0,11.272,4.004,0.1963864886095836,0.2621105001309243,0.7378894998690757,0.0007342100780612,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,3.627017684908665
3,S,54800,12.158,12.158,3,9,3,6,2.862,0.855,0.0,2324.092,0.011,0.031,110,15628.632503482742,0.1425514149540024,0,11.303,0.855,0.2467511103799967,0.070324066458299,0.9296759335417007,0.0004300905082465,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,3.6136959043083134
3,S,54850,12.054,12.053999999999998,3,9,3,6,0.478,0.779,0.0,629.593,0.012,0.031,110,15723.946826108073,0.143515612401339,0,11.275,0.779,0.2488800398208064,0.064625850340136,0.935374149659864,0.0015858089131975,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,51898.0,3.63573474725995
3,S,54900,21.889,21.89,5,9,3,6,0.0,0.837,2.516,1491.734,0.01,0.028,110,9706.15874896456,0.0826398096596829,0,18.537,3.353,0.2284148012791229,0.1531749657377798,0.8468250342622201,0.0006699117190336,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,51898.0,2.244285039646513
3,S,54950,21.476,21.476,5,9,3,6,0.0,0.794,1.971,1464.052,0.01,0.028,110,9706.718565610434,0.0826454727517142,0,18.711,2.765,0.2328180294281989,0.128748370273794,0.871251629726206,0.0006825696289278,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,51898.0,2.244414482009426
3,S,55000,20.66,20.66,5,9,3,6,0.0,0.81,1.274,1620.326,0.008,0.028,110,9615.47536651676,0.0817224586943331,0,18.576,2.084,0.2420135527589545,0.1008712487899322,0.8991287512100677,0.0006167791054975,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,51898.0,2.2233169755713345
3,S,55050,19.954,19.953,5,9,3,6,0.0,0.714,0.903,1702.299,0.008,0.028,110,9614.162777340423,0.0817091805730774,0,18.336,1.617,0.2505888838771112,0.0810404450458577,0.9189595549541422,0.0005870959825609,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,51898.0,2.2230134750488477
3,S,55100,19.21,19.211,5,9,3,6,0.0,0.766,0.627,981.723,0.008,0.028,110,9633.20647234477,0.0819018261441237,0,17.817999999999998,1.393,0.2602675550465879,0.0725105408359794,0.9274894591640206,0.0010175807424879,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,51898.0,2.227416811209242
3,S,55150,19.485,19.486,5,9,3,6,0.0,0.798,0.958,7637.35,0.008,0.023,110,9594.000380810752,0.0815052182436957,0,17.73,1.756,0.2565944780868315,0.0901159807040952,0.9098840192959048,0.0001309183266019,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,51898.0,2.218351469608251
3,S,55200,18.742,18.743,4,9,3,6,0.0,0.764,2.754,2255.483,0.008,0.028,110,11816.140882471584,0.1039843393275942,0,15.225,3.518,0.2134130075228084,0.18769674011631,0.8123032598836899,0.0004431675310649,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,51898.0,2.732160980956087
3,S,55250,18.378,18.378,4,9,3,6,0.0,0.775,2.423,2093.45,0.008,0.022,110,11817.656527698997,0.1039996715590898,0,15.18,3.198,0.2176515398846447,0.1740124061377734,0.8259875938622265,0.00047745231445,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,51898.0,2.73251143266384
3,S,55300,18.373,18.373,4,9,3,6,0.0,0.809,2.328,2527.406,0.008,0.021,110,11814.034061625309,0.1039630267774336,0,15.236,3.137,0.2177107712404071,0.1707396723452892,0.8292603276547107,0.0003955061014726,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,51898.0,2.7316738359764097
3,S,55350,18.434,18.432,4,9,3,6,0.0,0.804,2.374,2993.611,0.008,0.018,110,11811.312596439731,0.1039354964995837,0,15.254,3.178,0.2170138888888889,0.1724175347222222,0.8275824652777778,0.0003339331886512,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,51898.0,2.7310445712219504
3,S,55400,18.454,18.455,4,9,3,6,0.0,0.782,2.454,3590.71,0.009,0.017,110,11853.026035261026,0.1043574686662351,0,15.219,3.236,0.2167434299647792,0.1753454348415064,0.8246545651584937,0.0002784189146673,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,51898.0,2.7406896686410325
3,S,55450,18.484,18.483,4,9,3,6,0.0,0.821,2.425,3984.253,0.008,0.019,110,11807.644247020686,0.1038983875630843,0,15.236999999999998,3.246,0.2164150841313639,0.1756208407726018,0.8243791592273982,0.0002509250981054,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,51898.0,2.730196365259706
3,S,55500,18.506,18.507,4,9,3,6,0.0,0.781,2.487,4436.065,0.008,0.022,110,11806.515207390576,0.103886966224724,0,15.239,3.268,0.2161344356189549,0.1765818339006862,0.8234181660993137,0.0002253742056967,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,51898.0,2.7299353055741435
3,S,55550,18.447,18.446,4,9,3,6,0.0,0.815,2.391,6509.115,0.008,0.017,110,11803.344280963202,0.1038548892075165,0,15.239999999999998,3.206,0.2168491813943402,0.1738046188875637,0.8261953811124363,0.0001536071175393,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,51898.0,2.729202115140437
3,S,55600,18.494,18.495,4,9,3,6,0.0,0.832,2.358,11183.54,0.008,0.018,110,11800.508170185682,0.1038261991775533,0,15.305,3.19,0.2162746688294133,0.1724790483914571,0.8275209516085429,8.940913081807566e-05,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,51898.0,2.728546341713133
3,S,55650,18.513,18.512,4,9,3,6,0.0,0.848,2.418,13393.16,0.007,0.017,110,11755.68978413793,0.1033728174377401,0,15.246,3.266,0.2160760587726879,0.1764261019878997,0.8235738980121001,7.465940379986501e-05,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,51898.0,2.718183309754811
3,S,55700,18.396,18.396,4,9,3,6,0.0,0.827,2.302,105587.1,0.007,0.008,110,11752.81036630206,0.1033436893145925,0,15.267,3.129,0.2174385736029571,0.1700913242009132,0.8299086757990867,9.470764224377558e-06,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,51898.0,2.7175175227489445
3,S,55750,18.389,18.389,4,9,3,6,0.0,0.818,2.339,13609.88,0.007,-0.004,110,11755.637272220993,0.1033722862284226,0,15.232,3.157,0.2175213442819076,0.1716787209744956,0.8283212790255043,7.347063525650068e-05,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,51898.0,2.718171167803228
